,age,count
6324,24.5,2
6325,24.5,2
1203,24.5,4
9981,24.5,4
10183,24.5,4
9447,24.5,4
10083,24.5,4
1298,24.5,4
6215,24.5,4
9225,24.5,4
3886,24.5,4
6057,24.5,4
2887,24.5,4
7250,24.5,3
7251,24.5,1
2732,24.5,4
4098,24.6,5
2147,24.6,5
9067,24.6,5
10866,24.6,3
10867,24.6,2
6159,24.6,5
8193,24.6,5
7181,24.6,4
7182,24.6,1
3666,24.6,5
2693,24.6,5
2738,24.6,5
10129,24.6,5
746,24.6,5
7194,24.6,5
6,24.666666666666668,3
440,24.666666666666668,3
2922,24.666666666666668,3
8534,24.666666666666668,1
8535,24.666666666666668,2
8460,24.666666666666668,3
10907,24.666666666666668,3
8436,24.666666666666668,3
8452,24.666666666666668,3
6169,24.666666666666668,3
5948,24.666666666666668,3
369,24.666666666666668,3
3924,24.666666666666668,3
3808,24.666666666666668,3
6132,24.666666666666668,3
2597,24.666666666666668,3
7371,24.666666666666668,3
2602,24.666666666666668,3
2710,24.666666666666668,3
8363,24.666666666666668,3
8424,24.666666666666668,3
4899,24.666666666666668,3
11871,24.666666666666668,3
10842,24.666666666666668,2
10843,24.666666666666668,1
5919,24.666666666666668,3
8419,24.666666666666668,3
2016,24.666666666666668,3
1968,24.666666666666668,3
9401,24.666666666666668,3
8224,24.666666666666668,3
9027,24.666666666666668,3
6024,24.666666666666668,3
686,24.666666666666668,3
8497,24.666666666666668,3
1099,24.666666666666668,2
1100,24.666666666666668,1
2085,24.666666666666668,3
1824,24.666666666666668,3
7426,24.666666666666668,2
7427,24.666666666666668,1
5902,24.666666666666668,3
474,24.75,4
4812,24.75,4
2572,24.75,4
9033,24.75,3
9034,24.75,1
2721,24.75,4
8485,24.75,4
3641,24.75,4
4729,24.75,4
8487,24.75,4
11010,24.75,4
6293,24.75,4
9982,24.75,4
6181,24.75,4
5972,24.75,2
5973,24.75,2
4982,24.75,4
8377,24.75,4
9066,24.75,4
3608,24.75,4
6244,24.75,4
2613,24.75,4
5227,24.8,5
9494,24.8,5
124,24.8,5
9964,24.8,5
1833,24.8,5
9054,24.8,5
3623,24.8,5
1191,24.8,5
47,25.0,3
6344,25.0,5
4049,25.0,2
4050,25.0,1
1395,25.0,5
2145,25.0,3
2146,25.0,2
11007,25.0,4
5951,25.0,2
5952,25.0,1
7414,25.0,5
7045,25.0,3
4970,25.0,3
365,25.0,3
3882,25.0,4
8142,25.0,3
8143,25.0,1
8276,25.0,5
5145,25.0,2
5146,25.0,1
11009,25.0,3
7321,25.0,3
8383,25.0,5
11008,25.0,5
358,25.0,2
359,25.0,1
9022,25.0,5
6204,25.0,3
6205,25.0,1
8178,25.0,3
8179,25.0,1
5058,25.0,3
1161,25.0,3
7271,25.0,3
2859,25.0,5
2598,25.0,5
8206,25.0,3
6305,25.0,3
5063,25.0,4
6047,25.0,3
6255,25.0,3
8223,25.0,3
2690,25.0,3
8235,25.0,3
9198,25.0,3
7280,25.0,4
1192,25.0,4
2037,25.0,4
2741,25.0,3
7161,25.0,4
2078,25.0,3
8248,25.0,3
10196,25.0,4
10197,25.0,1
9110,25.0,3
2053,25.0,3
2687,25.0,3
7177,25.0,4
7178,25.0,1
9402,25.0,3
3710,25.0,3
1267,25.0,4
1906,25.0,4
1789,25.0,3
9419,25.0,3
7292,25.0,4
8260,25.0,3
8261,25.0,1
1180,25.0,5
6195,25.0,4
407,25.0,5
6146,25.0,3
5148,25.0,4
2626,25.0,3
2705,25.2,5
682,25.2,4
683,25.2,1
653,25.2,4
654,25.2,1
1294,25.2,5
3596,25.2,5
3932,25.2,5
7430,25.2,5
725,25.2,5
1384,25.25,3
1385,25.25,1
241,25.25,4
6377,25.25,4
6086,25.25,4
8112,25.25,4
9394,25.25,4
5953,25.25,3
5954,25.25,1
8382,25.25,4
10055,25.25,4
6005,25.25,4
6188,25.25,4
6262,25.25,4
3692,25.25,4
7094,25.25,4
3797,25.25,4
6021,25.25,4
2969,25.333333333333332,3
2140,25.333333333333332,3
3919,25.333333333333332,3
7389,25.333333333333332,3
6191,25.333333333333332,3
5927,25.333333333333332,1
5928,25.333333333333332,2
10783,25.333333333333332,3
1344,25.333333333333332,3
10142,25.333333333333332,3
2748,25.333333333333332,2
2749,25.333333333333332,1
663,25.333333333333332,3
1820,25.333333333333332,3
5045,25.333333333333332,3
11513,25.333333333333332,3
10035,25.333333333333332,3
397,25.333333333333332,3
717,25.333333333333332,3
4801,25.333333333333332,3
8219,25.333333333333332,3
2740,25.333333333333332,3
8316,25.333333333333332,3
10861,25.333333333333332,3
7224,25.333333333333332,3
8493,25.333333333333332,2
8494,25.333333333333332,1
3860,25.333333333333332,3
376,25.333333333333332,3
4787,25.333333333333332,3
7415,25.333333333333332,3
7343,25.333333333333332,3
9403,25.333333333333332,3
1911,25.333333333333332,3
484,25.4,5
1237,25.4,5
3869,25.4,5
7446,25.4,5
2839,25.4,5
1910,25.4,5
3955,25.4,5
8526,25.5,4
1205,25.5,4
7082,25.5,4
4795,25.5,4
10864,25.5,3
10865,25.5,1
2795,25.5,4
7483,25.5,3
7484,25.5,1
4755,25.5,3
4756,25.5,1
10094,25.5,4
673,25.5,4
11859,25.5,3
11860,25.5,1
6166,25.5,4
8392,25.5,3
8393,25.5,1
9173,25.5,2
9174,25.5,2
8194,25.5,4
9336,25.5,3
9337,25.5,1
4750,25.5,4
4986,25.5,4
6054,25.5,3
6055,25.5,1
7107,25.5,3
7108,25.5,1
1292,25.5,4
8318,25.5,4
5035,25.5,3
5036,25.5,1
7124,25.5,4
1114,25.5,3
1115,25.5,1
8366,25.5,4
1937,25.5,4
674,25.5,4
4,25.6,5
2166,25.6,2
2167,25.6,3
6025,25.6,5
10174,25.6,3
10175,25.6,2
4827,25.6,5
5005,25.6,5
1823,25.6,5
8389,25.6,5
2618,25.6,5
4751,25.6,5
7428,25.6,5
8545,25.666666666666668,3
11012,25.666666666666668,3
2935,25.666666666666668,3
1396,25.666666666666668,3
2956,25.666666666666668,3
1927,25.666666666666668,3
5110,25.666666666666668,3
7357,25.666666666666668,3
189,25.666666666666668,3
4006,25.666666666666668,3
10006,25.666666666666668,2
10007,25.666666666666668,1
10895,25.666666666666668,3
1257,25.666666666666668,3
11514,25.666666666666668,2
11515,25.666666666666668,1
2701,25.666666666666668,3
360,25.666666666666668,3
2818,25.666666666666668,3
3873,25.666666666666668,3
5018,25.666666666666668,3
8230,25.666666666666668,3
3605,25.666666666666668,3
9252,25.666666666666668,3
4717,25.666666666666668,1
4718,25.666666666666668,2
9292,25.666666666666668,3
8492,25.666666666666668,3
6137,25.666666666666668,3
3644,25.666666666666668,2
3645,25.666666666666668,1
4999,25.666666666666668,3
8101,25.666666666666668,3
2588,25.666666666666668,3
3661,25.666666666666668,3
8197,25.666666666666668,3
1301,25.666666666666668,3
751,25.666666666666668,3
4811,25.666666666666668,3
9056,25.666666666666668,1
9057,25.666666666666668,2
5197,25.75,4
54,25.75,4
6369,25.75,4
5238,25.75,4
5198,25.75,4
436,25.75,4
1993,25.75,4
8176,25.75,3
8177,25.75,1
4730,25.75,4
10097,25.75,4
758,25.75,4
9445,25.75,4
7162,25.75,4
10784,25.75,4
1293,25.75,4
3684,25.75,3
3685,25.75,1
3864,25.75,4
5968,25.75,3
5969,25.75,1
6310,25.75,4
406,25.75,4
5033,25.75,4
9963,25.75,4
8102,25.75,4
9041,25.75,4
2787,25.75,4
695,25.75,4
1935,25.75,4
344,25.75,3
345,25.75,1
9065,25.75,4
9035,25.8,5
7438,25.8,5
7184,25.8,5
2659,25.8,5
5087,25.8,5
8388,25.8,5
5062,25.8,5
8298,25.8,4
8299,25.8,1
3728,25.8,4
3729,25.8,1
2967,26.0,4
224,26.0,3
2920,26.0,4
2917,26.0,5
2148,26.0,5
6373,26.0,3
2963,26.0,4
2912,26.0,4
453,26.0,5
1382,26.0,3
795,26.0,3
796,26.0,1
797,26.0,3
2686,26.0,5
7159,26.0,1
7160,26.0,3
11858,26.0,4
1903,26.0,3
8440,26.0,2
8441,26.0,1
10144,26.0,5
679,26.0,4
1162,26.0,3
7075,26.0,2
7076,26.0,1
10804,26.0,4
1142,26.0,3
9395,26.0,3
419,26.0,5
1169,26.0,4
9473,26.0,4
8473,26.0,3
11512,26.0,5
9342,26.0,2
9343,26.0,1
8209,26.0,3
9178,26.0,2
9179,26.0,2
6035,26.0,5
9190,26.0,3
3683,26.0,4
3619,26.0,2
3620,26.0,1
7403,26.0,3
9222,26.0,3
3653,26.0,5
8500,26.0,3
5140,26.0,4
8238,26.0,2
8239,26.0,2
3811,26.0,4
3604,26.0,4
1907,26.0,4
5000,26.0,3
739,26.0,3
8505,26.0,4
2027,26.0,3
9036,26.0,3
6087,26.0,3
3850,26.0,3
1890,26.0,5
5945,26.0,4
1804,26.0,4
1864,26.0,3
1181,26.0,3
3629,26.0,1
3630,26.0,2
785,26.2,5
2919,26.2,5
6348,26.2,5
120,26.2,4
121,26.2,1
5049,26.2,5
722,26.2,5
2582,26.2,5
6117,26.2,5
1908,26.2,4
1909,26.2,1
1936,26.2,5
1799,26.2,5
2730,26.2,5
1339,26.25,4
6156,26.25,4
4843,26.25,4
9031,26.25,4
4743,26.25,4
7062,26.25,4
4759,26.25,4
8253,26.25,2
8254,26.25,2
10987,26.25,3
10988,26.25,1
10801,26.25,3
10802,26.25,1
7245,26.25,4
2579,26.25,4
4829,26.25,4
2577,26.25,3
2578,26.25,1
655,26.25,4
2611,26.25,4
8547,26.333333333333332,3
7520,26.333333333333332,3
2953,26.333333333333332,3
2127,26.333333333333332,3
2911,26.333333333333332,3
456,26.333333333333332,3
793,26.333333333333332,3
5,26.333333333333332,3
8287,26.333333333333332,2
8288,26.333333333333332,1
7434,26.333333333333332,3
3892,26.333333333333332,3
3898,26.333333333333332,3
4770,26.333333333333332,3
6029,26.333333333333332,3
10049,26.333333333333332,2
10050,26.333333333333332,1
8372,26.333333333333332,3
11874,26.333333333333332,1
11875,26.333333333333332,2
669,26.333333333333332,3
10199,26.333333333333332,3
11532,26.333333333333332,2
11533,26.333333333333332,1
10950,26.333333333333332,3
11876,26.333333333333332,3
1348,26.333333333333332,3
7103,26.333333333333332,2
7104,26.333333333333332,1
1316,26.333333333333332,3
6304,26.333333333333332,3
10076,26.333333333333332,2
10077,26.333333333333332,1
2081,26.333333333333332,3
10187,26.333333333333332,3
9435,26.333333333333332,3
2020,26.333333333333332,3
8480,26.333333333333332,3
9030,26.333333333333332,3
7092,26.333333333333332,3
10161,26.333333333333332,2
10162,26.333333333333332,1
8103,26.333333333333332,3
5993,26.333333333333332,2
5994,26.333333333333332,1
8072,26.333333333333332,3
1350,26.333333333333332,3
3626,26.333333333333332,3
5210,26.333333333333332,2
5211,26.333333333333332,1
7435,26.333333333333332,3
736,26.333333333333332,2
737,26.333333333333332,1
2627,26.333333333333332,3
1212,26.333333333333332,3
3874,26.333333333333332,3
1798,26.333333333333332,3
443,26.4,5
2141,26.4,5
1202,26.4,5
6179,26.4,5
6069,26.4,5
7071,26.4,5
3767,26.4,5
3968,26.4,5
11507,26.4,5
3595,26.4,5
5069,26.4,5
4786,26.4,5
3801,26.4,5
2771,26.4,4
2772,26.4,1
3883,26.5,4
2766,26.5,3
2767,26.5,1
8075,26.5,2
8076,26.5,2
3773,26.5,4
10830,26.5,2
10831,26.5,2
2736,26.5,4
9432,26.5,4
8375,26.5,4
3871,26.5,3
3872,26.5,1
6101,26.5,3
6102,26.5,1
1345,26.5,4
658,26.5,4
6177,26.5,4
2094,26.5,2
2095,26.5,2
5194,26.6,5
442,26.6,5
7373,26.6,5
8267,26.6,4
8268,26.6,1
1939,26.6,5
5918,26.6,5
7405,26.6,5
2842,26.6,5
6311,26.6,5
2689,26.6,5
1334,26.6,5
6082,26.6,5
2568,26.6,4
2569,26.6,1
2158,26.666666666666668,3
8531,26.666666666666668,3
2622,26.666666666666668,3
1112,26.666666666666668,3
410,26.666666666666668,3
9439,26.666666666666668,3
1793,26.666666666666668,3
10053,26.666666666666668,1
10054,26.666666666666668,2
2756,26.666666666666668,3
4862,26.666666666666668,3
10218,26.666666666666668,3
713,26.666666666666668,3
4856,26.666666666666668,3
2903,26.666666666666668,3
4779,26.666666666666668,3
5151,26.666666666666668,3
10078,26.666666666666668,3
692,26.666666666666668,3
9361,26.666666666666668,3
2711,26.666666666666668,3
219,26.666666666666668,3
3602,26.666666666666668,3
7067,26.666666666666668,3
10825,26.666666666666668,2
10826,26.666666666666668,1
10163,26.666666666666668,2
10164,26.666666666666668,1
723,26.666666666666668,3
7433,26.666666666666668,3
90,26.666666666666668,3
2760,26.666666666666668,3
7407,26.666666666666668,3
2966,26.666666666666668,3
8204,26.666666666666668,3
1913,26.666666666666668,3
2665,26.666666666666668,2
2666,26.666666666666668,1
10139,26.666666666666668,3
346,26.666666666666668,1
347,26.666666666666668,2
3783,26.666666666666668,2
3784,26.666666666666668,1
4775,26.666666666666668,2
4776,26.666666666666668,1
2616,26.666666666666668,3
2102,26.666666666666668,3
2676,26.75,4
3844,26.75,4
4009,26.75,4
8325,26.75,2
8326,26.75,2
729,26.75,4
8332,26.75,3
8333,26.75,1
2739,26.75,4
6309,26.75,4
2106,26.75,4
37,26.75,4
1304,26.75,4
4955,26.75,4
1118,26.75,4
5970,26.75,2
5971,26.75,2
5958,26.75,4
1953,26.75,4
1194,26.75,4
7310,26.75,4
2744,26.75,4
1836,26.75,4
4878,26.8,5
10021,26.8,3
10022,26.8,2
8126,26.8,2
8127,26.8,3
9069,26.8,4
9070,26.8,1
5974,26.8,5
11527,26.8,3
11528,26.8,2
9200,26.8,5
3654,26.8,5
4767,26.8,4
4768,26.8,1
7150,26.8,3
7151,26.8,2
2080,26.8,5
5163,26.8,4
5164,26.8,1
1216,26.8,5
4735,26.8,5
7492,27.0,4
2948,27.0,3
2914,27.0,5
232,27.0,3
815,27.0,3
239,27.0,5
459,27.0,4
1,27.0,3
2,27.0,2
450,27.0,4
6383,27.0,3
1815,27.0,2
1816,27.0,1
8269,27.0,2
8270,27.0,1
1211,27.0,3
1828,27.0,4
1829,27.0,1
83,27.0,4
2068,27.0,3
1251,27.0,5
9440,27.0,3
4005,27.0,4
1926,27.0,4
38,27.0,5
10829,27.0,3
1941,27.0,4
2097,27.0,3
1198,27.0,5
183,27.0,4
7399,27.0,3
9484,27.0,3
9186,27.0,1
9187,27.0,2
4013,27.0,3
1946,27.0,4
9167,27.0,3
10232,27.0,2
10233,27.0,1
3592,27.0,2
3593,27.0,1
9470,27.0,3
4800,27.0,3
4777,27.0,2
4778,27.0,2
2630,27.0,4
3885,27.0,4
3594,27.0,3
5091,27.0,4
4806,27.0,4
2742,27.0,4
1270,27.0,3
2753,27.0,4
7277,27.0,4
4783,27.0,3
10086,27.0,2
10087,27.0,1
6175,27.0,3
9365,27.0,2
9366,27.0,2
8504,27.0,3
1124,27.0,3
9327,27.0,2
9328,27.0,1
2890,27.0,4
9423,27.0,3
3868,27.0,4
4893,27.0,2
4894,27.0,1
10870,27.0,2
10871,27.0,1
3769,27.0,3
3712,27.0,4
3713,27.0,1
349,27.0,4
1141,27.0,5
1837,27.0,3
7393,27.0,5
2648,27.0,3
7421,27.0,3
1208,27.0,2
1209,27.0,1
1204,27.0,4
2634,27.0,4
1930,27.0,5
5104,27.2,4
5105,27.2,1
10910,27.2,4
10911,27.2,1
10152,27.2,3
10153,27.2,2
10792,27.2,5
6235,27.2,5
9106,27.2,4
9107,27.2,1
10874,27.2,5
9050,27.2,5
1105,27.2,5
7081,27.2,5
10037,27.2,5
10200,27.2,3
10201,27.2,2
212,27.2,5
1842,27.2,4
1843,27.2,1
2838,27.2,5
4907,27.2,3
4908,27.2,2
254,27.25,4
2923,27.25,4
10872,27.25,4
3704,27.25,4
8488,27.25,4
1153,27.25,3
1154,27.25,1
9182,27.25,3
9183,27.25,1
7287,27.25,4
5161,27.25,3
5162,27.25,1
9985,27.25,4
9399,27.25,4
2843,27.25,4
10956,27.25,4
10961,27.25,2
10962,27.25,2
7297,27.25,4
10188,27.25,4
6186,27.25,4
6002,27.25,4
2703,27.25,4
2804,27.25,4
5025,27.25,4
3725,27.25,4
1934,27.25,4
807,27.333333333333332,3
2926,27.333333333333332,2
2927,27.333333333333332,1
1370,27.333333333333332,3
8536,27.333333333333332,1
8537,27.333333333333332,2
467,27.333333333333332,3
7502,27.333333333333332,3
8465,27.333333333333332,2
8466,27.333333333333332,1
5989,27.333333333333332,2
5990,27.333333333333332,1
7069,27.333333333333332,2
7070,27.333333333333332,1
10002,27.333333333333332,3
10165,27.333333333333332,1
10166,27.333333333333332,2
9101,27.333333333333332,3
2768,27.333333333333332,3
10785,27.333333333333332,3
6180,27.333333333333332,3
6034,27.333333333333332,3
7180,27.333333333333332,3
2670,27.333333333333332,3
10227,27.333333333333332,3
11445,27.333333333333332,1
11446,27.333333333333332,2
10220,27.333333333333332,1
10221,27.333333333333332,2
3956,27.333333333333332,3
2034,27.333333333333332,3
4892,27.333333333333332,3
7394,27.333333333333332,3
7347,27.333333333333332,3
6267,27.333333333333332,3
357,27.333333333333332,3
9300,27.333333333333332,2
9301,27.333333333333332,1
1213,27.333333333333332,3
1127,27.333333333333332,3
6118,27.333333333333332,3
424,27.333333333333332,3
2930,27.333333333333332,3
3822,27.333333333333332,3
8306,27.333333333333332,3
650,27.333333333333332,3
2583,27.333333333333332,3
9992,27.333333333333332,3
9105,27.333333333333332,3
2918,27.4,5
4046,27.4,5
5240,27.4,5
1364,27.4,5
7449,27.4,5
9025,27.4,5
3736,27.4,5
7051,27.4,5
1253,27.4,5
10031,27.4,4
10032,27.4,1
1116,27.4,5
6200,27.4,5
3739,27.4,4
3740,27.4,1
3682,27.4,5
3681,27.4,5
776,27.5,4
229,27.5,4
10027,27.5,1
10028,27.5,3
7364,27.5,4
2898,27.5,3
2899,27.5,1
9042,27.5,3
9043,27.5,1
1268,27.5,3
1269,27.5,1
712,27.5,4
2758,27.5,4
3838,27.5,4
6044,27.5,4
9322,27.5,4
3766,27.5,4
9060,27.5,4
10868,27.5,4
647,27.5,4
640,27.5,4
1916,27.5,4
1790,27.5,4
1217,27.6,5
4881,27.6,4
4882,27.6,1
8490,27.6,5
10030,27.6,5
4898,27.6,5
7189,27.6,4
7190,27.6,1
7148,27.6,3
7149,27.6,2
2928,27.666666666666668,3
777,27.666666666666668,3
1372,27.666666666666668,1
1373,27.666666666666668,2
1355,27.666666666666668,3
391,27.666666666666668,3
10903,27.666666666666668,2
10904,27.666666666666668,1
3900,27.666666666666668,2
3901,27.666666666666668,1
8461,27.666666666666668,3
9422,27.666666666666668,3
7068,27.666666666666668,3
9293,27.666666666666668,1
9294,27.666666666666668,2
2791,27.666666666666668,2
2792,27.666666666666668,1
203,27.666666666666668,3
1243,27.666666666666668,3
2722,27.666666666666668,3
8073,27.666666666666668,2
8074,27.666666666666668,1
40,27.666666666666668,3
9984,27.666666666666668,3
5937,27.666666666666668,3
7100,27.666666666666668,3
1106,27.666666666666668,3
5915,27.666666666666668,3
5026,27.666666666666668,3
2010,27.666666666666668,3
714,27.666666666666668,3
9197,27.666666666666668,3
2820,27.666666666666668,3
1797,27.666666666666668,3
10965,27.666666666666668,3
8221,27.666666666666668,3
3972,27.666666666666668,3
5109,27.666666666666668,3
6060,27.666666666666668,2
6061,27.666666666666668,1
7179,27.666666666666668,3
4833,27.666666666666668,2
4834,27.666666666666668,1
9408,27.666666666666668,3
3863,27.666666666666668,3
193,27.666666666666668,3
6072,27.666666666666668,3
5159,27.666666666666668,3
196,27.666666666666668,1
197,27.666666666666668,2
6232,27.666666666666668,3
721,27.666666666666668,3
9228,27.666666666666668,3
6088,27.666666666666668,3
454,27.75,4
3855,27.75,4
1876,27.75,3
1877,27.75,1
2799,27.75,3
2800,27.75,1
3764,27.75,4
9976,27.75,4
1147,27.75,4
41,27.75,4
10061,27.75,2
10062,27.75,2
3770,27.75,4
7209,27.75,4
4900,27.75,2
4901,27.75,2
7281,27.75,4
9073,27.75,4
5156,27.75,4
8077,27.75,4
11483,27.75,4
4992,27.75,4
5991,27.75,3
5992,27.75,1
350,27.75,3
351,27.75,1
2574,27.75,2
2575,27.75,2
1133,27.75,3
1134,27.75,1
9348,27.75,4
1137,27.75,4
4065,27.8,4
4066,27.8,1
3686,27.8,4
3687,27.8,1
8065,27.8,5
9076,27.8,5
9258,27.8,5
9074,27.8,5
757,27.8,5
3946,27.8,5
705,27.8,5
1391,28.0,4
1402,28.0,4
231,28.0,3
6376,28.0,4
247,28.0,5
1358,28.0,3
7500,28.0,2
7501,28.0,1
4069,28.0,1
4070,28.0,2
1337,28.0,3
5137,28.0,3
353,28.0,4
4725,28.0,3
6083,28.0,4
3660,28.0,4
1206,28.0,3
8144,28.0,1
8145,28.0,4
194,28.0,4
2079,28.0,3
9112,28.0,3
9113,28.0,1
4971,28.0,4
7350,28.0,4
3763,28.0,3
6266,28.0,5
8278,28.0,3
10276,28.0,3
11549,28.0,3
428,28.0,3
354,28.0,3
1190,28.0,5
10101,28.0,3
2007,28.0,5
2762,28.0,4
2900,28.0,3
10236,28.0,1
10237,28.0,3
5982,28.0,4
7060,28.0,4
5964,28.0,2
5965,28.0,2
8203,28.0,3
8195,28.0,4
10033,28.0,2
10034,28.0,1
8187,28.0,3
2702,28.0,3
7290,28.0,3
7291,28.0,2
1305,28.0,4
1210,28.0,3
1195,28.0,3
1196,28.0,1
9206,28.0,2
9207,28.0,1
4749,28.0,3
6115,28.0,3
6116,28.0,1
10964,28.0,4
7294,28.0,3
7295,28.0,1
10238,28.0,5
6094,28.0,4
664,28.0,4
10986,28.0,3
6120,28.0,4
10242,28.0,1
10243,28.0,2
3970,28.0,4
7073,28.0,1
7074,28.0,2
7136,28.0,3
9233,28.0,3
1242,28.0,3
1994,28.0,3
10104,28.0,4
4841,28.0,4
4842,28.0,1
3627,28.0,3
3628,28.0,1
7252,28.0,3
6329,28.0,3
6330,28.0,2
9216,28.0,4
1878,28.0,2
1879,28.0,1
2931,28.0,2
2932,28.0,1
1845,28.0,3
4860,28.0,2
4861,28.0,1
4888,28.0,3
2653,28.0,3
2654,28.0,1
1830,28.0,4
9141,28.0,3
9471,28.0,3
710,28.0,5
3875,28.0,3
2888,28.0,3
2889,28.0,1
1844,28.0,5
2069,28.0,3
2070,28.0,1
1132,28.0,4
703,28.0,3
2805,28.0,3
4726,28.0,3
4727,28.0,1
786,28.2,4
787,28.2,1
809,28.2,5
245,28.2,4
246,28.2,1
9303,28.2,2
9304,28.2,3
5074,28.2,5
4993,28.2,5
8116,28.2,5
2605,28.2,3
2606,28.2,2
11508,28.2,5
3917,28.2,5
9309,28.2,5
4865,28.2,5
408,28.2,5
3800,28.2,5
2099,28.2,5
3590,28.2,3
3591,28.2,2
6111,28.2,4
6112,28.2,1
2885,28.2,5
794,28.25,4
8295,28.25,4
8399,28.25,4
3582,28.25,2
3583,28.25,2
7137,28.25,4
3965,28.25,4
2874,28.25,4
10905,28.25,3
10906,28.25,1
9287,28.25,3
9288,28.25,1
417,28.25,3
418,28.25,1
370,28.25,4
7097,28.25,4
1940,28.25,4
7429,28.25,4
6098,28.25,3
6099,28.25,1
4763,28.25,2
4764,28.25,2
4765,28.25,3
4766,28.25,1
6165,28.25,4
637,28.25,4
4826,28.25,4
1807,28.25,2
1808,28.25,2
1942,28.25,4
5052,28.25,4
3714,28.25,4
3730,28.25,3
3731,28.25,1
4923,28.25,4
2712,28.25,4
2631,28.25,3
2632,28.25,1
240,28.333333333333332,3
781,28.333333333333332,3
111,28.333333333333332,3
4962,28.333333333333332,3
9464,28.333333333333332,3
3859,28.333333333333332,3
3646,28.333333333333332,3
8151,28.333333333333332,1
8152,28.333333333333332,2
3879,28.333333333333332,3
7084,28.333333333333332,3
7358,28.333333333333332,3
1801,28.333333333333332,2
1802,28.333333333333332,1
9404,28.333333333333332,3
706,28.333333333333332,3
5066,28.333333333333332,3
3671,28.333333333333332,3
2596,28.333333333333332,3
3813,28.333333333333332,2
3814,28.333333333333332,1
6004,28.333333333333332,3
3765,28.333333333333332,3
8190,28.333333333333332,2
8191,28.333333333333332,1
1177,28.333333333333332,3
3993,28.333333333333332,3
6280,28.333333333333332,3
211,28.333333333333332,3
9321,28.333333333333332,3
2713,28.333333333333332,3
8100,28.333333333333332,3
1283,28.333333333333332,3
8242,28.333333333333332,1
8243,28.333333333333332,2
9208,28.333333333333332,3
7219,28.333333333333332,1
7220,28.333333333333332,2
8481,28.333333333333332,3
2790,28.333333333333332,3
9298,28.333333333333332,1
9299,28.333333333333332,2
4935,28.333333333333332,1
4936,28.333333333333332,2
4835,28.333333333333332,1
4836,28.333333333333332,2
2813,28.333333333333332,3
6253,28.333333333333332,3
1971,28.333333333333332,3
8438,28.333333333333332,3
1199,28.333333333333332,3
696,28.333333333333332,3
3751,28.333333333333332,2
3752,28.333333333333332,1
8164,28.333333333333332,2
8165,28.333333333333332,1
2864,28.333333333333332,3
4789,28.333333333333332,3
1959,28.333333333333332,3
1838,28.333333333333332,3
10024,28.4,5
652,28.4,5
4790,28.4,4
4791,28.4,1
8241,28.4,5
7304,28.4,4
7305,28.4,1
3799,28.4,5
9279,28.4,2
9280,28.4,3
634,28.4,4
635,28.4,1
677,28.4,4
678,28.4,1
1178,28.4,5
1862,28.4,4
1863,28.4,1
1840,28.4,4
1841,28.4,1
8118,28.5,3
8119,28.5,1
1303,28.5,4
11006,28.5,4
3918,28.5,4
11493,28.5,3
11494,28.5,1
9421,28.5,4
387,28.5,4
9310,28.5,2
9311,28.5,2
7273,28.5,4
5068,28.5,4
6308,28.5,4
1288,28.5,4
9059,28.5,4
7284,28.5,4
2709,28.5,4
1792,28.5,4
1139,28.5,3
1140,28.5,1
3742,28.5,4
2629,28.5,4
2015,28.5,4
2587,28.6,5
248,28.6,5
4067,28.6,4
4068,28.6,1
10105,28.6,3
10106,28.6,2
9129,28.6,1
9130,28.6,4
11534,28.6,4
11535,28.6,1
10185,28.6,4
10186,28.6,1
400,28.6,5
9966,28.6,4
9967,28.6,1
10805,28.6,5
1938,28.6,5
1150,28.6,5
1390,28.666666666666668,3
0,28.666666666666668,3
107,28.666666666666668,3
2937,28.666666666666668,3
2125,28.666666666666668,2
2126,28.666666666666668,1
5234,28.666666666666668,3
3927,28.666666666666668,3
11001,28.666666666666668,2
11002,28.666666666666668,1
3938,28.666666666666668,3
6269,28.666666666666668,2
6270,28.666666666666668,1
8454,28.666666666666668,3
4753,28.666666666666668,3
9998,28.666666666666668,3
2737,28.666666666666668,3
3923,28.666666666666668,3
5014,28.666666666666668,3
372,28.666666666666668,2
373,28.666666666666668,1
3947,28.666666666666668,3
10068,28.666666666666668,3
11877,28.666666666666668,2
11878,28.666666666666668,1
8426,28.666666666666668,3
2603,28.666666666666668,3
8320,28.666666666666668,3
2698,28.666666666666668,3
8428,28.666666666666668,3
9429,28.666666666666668,2
9430,28.666666666666668,1
6095,28.666666666666668,3
2694,28.666666666666668,3
8346,28.666666666666668,3
